"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NGNRPUS","197407","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197408","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197409","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197410","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197411","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197412","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197413","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197501","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197502","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197503","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197504","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197505","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197506","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197507","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197508","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197509","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197510","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197511","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197512","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197513","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197601","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197602","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197603","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197604","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197605","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197606","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197607","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197608","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197609","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197610","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197611","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197612","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197613","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197701","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197702","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197703","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197704","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197705","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197706","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197707","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197708","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197709","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197710","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197711","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197712","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197713","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197801","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197802","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197803","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197804","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197805","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197806","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197807","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197808","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197809","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197810","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197811","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197812","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197813","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197901","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197902","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197903","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197904","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197905","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197906","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197907","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197908","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197909","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197910","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197911","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197912","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","197913","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198001","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198002","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198003","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198004","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198005","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198006","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198007","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198008","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198009","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198010","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198011","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198012","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198013","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198101","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198102","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198103","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198104","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198105","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198106","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198107","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198108","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198109","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198110","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198111","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198112","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198113","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198201","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198202","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198203","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198204","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198205","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198206","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198207","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198208","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198209","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198210","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198211","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198212","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198213","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198301","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198302","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198303","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198304","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198305","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198306","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198307","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198308","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198309","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198310","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198311","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198312","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198313","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198401","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198402","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198403","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198404","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198405","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198406","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198407","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198408","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198409","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198410","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198411","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198412","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198413","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198501","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198502","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198503","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198504","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198505","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198506","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198507","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198508","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198509","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198510","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198511","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198512","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198513","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198601","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198602","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198603","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198604","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198605","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198606","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198607","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198608","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198609","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198610","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198611","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198612","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198613","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198701","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198702","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198703","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198704","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198705","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198706","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198707","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198708","352","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198709","364","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198710","377","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198711","386","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198712","403","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198713","Not Available","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198801","391","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198802","375","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198803","338","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198804","316","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198805","300","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198806","309","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198807","309","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198808","335","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198809","390","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198810","377","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198811","406","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198812","397","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198813","354","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198901","364","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198902","347","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198903","325","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198904","322","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198905","311","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198906","357","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198907","386","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198908","438","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198909","484","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198910","482","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198911","498","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198912","517","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","198913","401","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199001","477","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199002","412","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199003","421","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199004","447","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199005","465","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199006","495","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199007","496","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199008","466","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199009","460","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199010","469","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199011","495","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199012","460","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199013","464","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199101","413","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199102","405","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199103","389","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199104","374","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199105","354","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199106","342","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199107","332","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199108","326","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199109","314","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199110","330","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199111","328","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199112","308","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199113","351","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199201","294","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199202","277","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199203","250","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199204","251","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199205","260","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199206","260","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199207","310","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199208","331","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199209","356","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199210","399","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199211","451","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199212","509","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199213","331","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199301","454","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199302","334","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199303","268","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199304","270","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199305","294","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199306","327","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199307","360","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199308","390","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199309","421","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199310","411","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199311","408","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199312","426","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199313","364","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199401","425","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199402","405","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199403","403","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199404","398","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199405","382","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199406","408","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199407","415","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199408","433","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199409","471","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199410","467","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199411","460","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199412","447","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199413","427","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199501","411","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199502","375","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199503","331","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199504","336","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199505","335","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199506","352","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199507","399","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199508","399","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199509","413","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199510","414","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199511","430","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199512","427","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199513","385","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199601","406","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199602","411","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199603","421","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199604","446","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199605","467","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199606","471","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199607","488","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199608","488","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199609","505","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199610","499","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199611","482","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199612","489","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199613","464","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199701","478","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199702","492","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199703","518","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199704","526","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199705","541","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199706","577","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199707","584","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199708","581","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199709","614","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199710","602","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199711","625","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
"NGNRPUS","199712","648","4","Natural Gas Rotary Rigs in Operation","Number of Rigs"
