"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OGDWPUS","196313","30803","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","196413","31566","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","196513","29307","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","196613","26071","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","196713","23356","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","196813","21720","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","196913","22486","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197013","20614","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197113","19052","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197213","20234","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197301","1510","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197302","1372","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197303","1598","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197304","1406","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197305","1697","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197306","1654","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197307","1680","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197308","1923","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197309","1673","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197310","1828","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197311","1777","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197312","1641","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197313","19759","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197401","1832","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197402","1597","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197403","1969","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197404","2013","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197405","2056","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197406","2030","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197407","2179","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197408","2046","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197409","1965","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197410","2237","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197411","1926","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197412","2169","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197413","24019","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197501","2263","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197502","1852","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197503","2119","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197504","2224","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197505","2288","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197506","2465","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197507","2498","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197508","2756","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197509","2770","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197510","3044","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197511","2524","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197512","2559","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197513","29362","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197601","2993","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197602","2291","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197603","2563","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197604","2523","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197605","2468","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197606","2689","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197607","2495","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197608","2882","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197609","2728","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197610","2810","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197611","2619","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197612","2590","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197613","31651","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197701","2584","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197702","2450","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197703","3080","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197704","2814","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197705","2982","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197706","3138","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197707","2999","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197708","3385","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197709","3106","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197710","3268","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197711","3024","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197712","3027","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197713","35857","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197801","2976","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197802","2326","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197803","2939","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197804","3341","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197805","3334","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197806","3520","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197807","3240","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197808","3659","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197809","3445","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197810","3803","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197811","3452","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197812","3203","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197813","39238","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197901","3120","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197902","2390","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197903","2877","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197904","2832","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197905","3386","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197906","3459","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197907","3550","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197908","3915","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197909","3701","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197910","4477","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197911","3894","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197912","3938","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","197913","41539","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198001","4667","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198002","3856","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198003","4149","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198004","4266","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198005","4603","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198006","5085","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198007","5154","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198008","5368","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198009","5331","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198010","5654","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198011","5047","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198012","5068","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198013","58248","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198101","6700","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198102","5096","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198103","5849","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198104","5830","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198105","6198","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198106","6345","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198107","6400","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198108","6726","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198109","6508","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198110","6445","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198111","6029","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198112","6391","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198113","74517","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198201","6911","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198202","5502","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198203","6521","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198204","6052","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198205","5645","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198206","5384","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198207","5572","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198208","5814","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198209","5317","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198210","5367","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198211","5320","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198212","5572","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198213","69037","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198301","5976","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198302","4521","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198303","4906","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198304","4202","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198305","4421","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198306","4886","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198307","5174","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198308","5847","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198309","5503","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198310","5941","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198311","5744","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198312","5405","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198313","62564","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198401","5858","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198402","5362","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198403","5267","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198404","4961","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198405","5858","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198406","6387","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198407","6280","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198408","6633","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198409","5991","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198410","6172","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198411","6254","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198412","6047","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198413","71070","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198501","5441","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198502","4598","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198503","5317","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198504","4940","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198505","4644","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198506","4916","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198507","5198","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198508","5422","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198509","4845","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198510","5134","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198511","4082","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198512","4425","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198513","58962","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198601","5220","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198602","3783","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198603","3791","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198604","3037","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198605","2228","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198606","2051","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198607","2094","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198608","2066","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198609","2085","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198610","2288","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198611","2195","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198612","2325","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198613","33163","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198701","2312","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198702","2099","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198703","2013","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198704","1955","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198705","2096","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198706","2203","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198707","2512","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198708","2707","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198709","2662","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198710","2996","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198711","2610","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198712","2574","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198713","28739","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198801","2413","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198802","2259","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198803","2238","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198804","2091","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198805","2278","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198806","2310","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198807","2126","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198808","2213","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198809","2146","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198810","2176","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198811","1861","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198812","1919","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198813","26030","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198901","1815","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198902","1361","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198903","1591","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198904","1787","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198905","1783","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198906","1847","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198907","1968","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198908","2186","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198909","2009","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198910","2184","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198911","2107","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198912","2103","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","198913","22741","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199001","2182","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199002","1847","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199003","1909","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199004","1765","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199005","1998","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199006","2130","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199007","2308","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199008","2502","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199009","2449","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199010","2895","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199011","2614","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199012","2490","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199013","27089","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199101","2439","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199102","2236","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199103","2314","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199104","2172","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199105","2115","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199106","2063","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199107","2164","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199108","2111","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199109","1939","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199110","2197","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199111","1785","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199112","1814","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199113","25349","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199201","1707","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199202","1460","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199203","1557","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199204","1351","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199205","1424","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199206","1443","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199207","1557","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199208","1664","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199209","1815","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199210","2041","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199211","1865","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199212","2075","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199213","19959","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199301","1866","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199302","1756","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199303","1836","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199304","1523","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199305","1653","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199306","1676","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199307","1726","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199308","1798","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199309","1886","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199310","1955","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199311","1812","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199312","1821","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199313","21308","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199401","1552","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199402","1328","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199403","1426","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199404","1353","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199405","1364","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199406","1420","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199407","1435","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199408","1676","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199409","1696","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199410","1783","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199411","1606","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199412","1556","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199413","18195","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199501","1556","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199502","1517","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199503","1495","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199504","1326","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199505","1425","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199506","1480","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199507","1438","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199508","1565","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199509","1614","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199510","1632","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199511","1438","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199512","1506","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199513","17992","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199601","1541","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199602","1434","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199603","1465","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199604","1478","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199605","1610","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199606","1514","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199607","1643","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199608","1820","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199609","1605","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199610","1934","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199611","1846","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199612","1842","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199613","19732","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199701","1844","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199702","1897","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199703","1923","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199704","1883","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199705","2076","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199706","2185","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199707","2264","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199708","2277","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199709","2358","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199710","2434","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199711","2165","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199712","2106","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199713","25412","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199801","2101","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199802","1843","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199803","1829","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199804","1852","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199805","1793","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199806","1858","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199807","1940","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199808","1853","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199809","1782","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199810","1806","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199811","1502","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199812","1440","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199813","21599","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199901","1303","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199902","1149","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199903","1194","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199904","1145","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199905","1237","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199906","1430","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199907","1451","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199908","1766","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199909","1831","8","Wells Drilled, Development, Total","Number of Wells"
"OGDWPUS","199910","2012","8","Wells Drilled, Development, Total","Number of Wells"
